Date,AAPL,ABBV,ABT,ACN,AGN,AIG,ALL,AMGN,AMZN,AXP,BA,BAC,BIIB,BK,BLK,BMY,BRK-B,C,CAT,CELG,CL,CMCSA,COF,COP,COST,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EMR,EXC,F,FB,FDX,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KMI,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MON,MRK,MS,MSFT,NEE,NKE,ORCL,OXY,PCLN,PEP,PFE,PG,PM,PYPL,QCOM,RTN,SBUX,SLB,SO,SPG,T,TGT,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
2014-10-30,101.195114,55.405746,40.797695,75.726402,240.909225,50.438263,60.718803,150.577957,299.070007,84.822906,113.585686,16.412785,321.0,36.209999,311.225555,55.091885,139.539993,51.978996,90.54026,106.940002,62.475533,25.946569,76.950699,65.138176,119.687614,21.988239,81.345192,103.243599,59.924137,59.404064,86.065239,43.61248,72.481895,57.159504,32.789978,12.014215,74.110001,161.984833,32.341801,33.574085,130.999924,23.449116,108.604889,27.32266,548.803284,560.27002,180.054047,51.471455,92.063469,89.273933,148.04837,29.756748,99.129639,55.234726,,34.875046,37.890491,61.691521,174.877823,53.73106,81.396721,85.631004,33.597889,63.821095,43.045662,141.785095,42.818535,107.454308,52.553024,32.704689,42.624813,92.08609,45.043026,36.944321,75.10347,1146.589966,88.474785,26.783039,79.62648,78.257484,,70.639503,96.964935,36.962845,90.582558,40.898319,159.295883,29.950548,55.931992,75.366821,44.28075,89.745361,107.925697,94.641304,39.508915,98.85775,57.122246,43.938179,59.662628,48.141636,70.439133,85.13929
2014-10-31,102.15995,57.470551,40.891502,76.196053,240.443665,51.04813,61.611862,151.137085,305.459991,85.9795,114.585602,16.538076,321.079987,36.925232,318.585236,54.353962,140.160004,52.350628,91.670212,107.089996,62.917675,26.423967,77.929871,65.868515,120.020561,22.344358,81.592415,105.66613,61.243782,59.918285,87.171806,44.651939,72.358582,57.736324,32.6917,12.134789,74.989998,164.052628,32.22522,33.496365,132.392456,23.577002,106.494026,27.873024,557.549255,567.869995,182.962341,52.636055,92.063469,89.768906,148.093414,31.062828,99.814941,56.248466,,35.019829,38.329803,61.25745,176.060364,54.619102,82.003799,85.951965,33.693447,64.512032,44.044453,143.341858,43.575748,108.73027,53.13073,33.112083,43.457882,92.371796,45.028492,37.472092,75.957603,1206.209961,88.955788,26.881775,79.928719,78.842079,,71.680344,97.603867,36.121479,91.547585,40.819073,161.385147,30.236954,55.968208,75.19651,46.265141,90.8256,109.286507,96.125626,39.940193,99.471321,58.276031,44.246361,60.856651,48.719776,70.273285,87.176514
2014-11-03,103.484245,57.28038,40.610077,76.055153,245.1586,51.2673,61.48835,150.559311,305.720001,86.83976,115.612999,16.644089,321.25,36.686825,316.427765,53.989674,140.809998,52.291943,90.59449,107.410004,63.41629,26.543318,77.835724,64.416954,120.830482,22.444803,81.887184,102.873619,61.00465,59.597832,87.486626,44.407898,72.561172,58.141911,32.521942,12.048664,73.879997,163.856628,32.166931,33.370075,132.354538,23.476524,104.573341,27.677734,553.699829,563.77002,183.77124,51.433273,90.713463,89.339302,148.057388,31.336836,99.518593,56.620487,,34.838856,38.265739,61.451397,176.226654,54.857822,82.375877,85.841919,33.836773,64.502571,44.093174,142.903763,44.098579,107.681145,54.029388,32.884701,43.91143,92.915596,45.260971,37.41452,74.428719,1198.52002,88.641281,27.097185,80.029465,79.001518,,71.43383,97.134056,36.379616,89.561844,41.180069,164.275848,30.236954,55.759972,74.524689,46.656429,90.682205,108.169701,96.79451,40.240219,98.820595,58.302586,44.369633,61.576851,48.976723,70.282494,85.869446
2014-11-04,102.727509,56.746056,40.910271,76.22422,242.999252,50.886135,61.64986,149.487579,302.809998,87.346375,115.438721,16.586262,322.059998,36.906166,318.977509,54.027035,142.179993,52.018108,89.13913,105.75,64.018372,26.08024,77.647415,62.782784,122.882301,22.71874,81.269127,101.631523,60.676949,59.612736,86.189255,43.006878,72.429047,57.853504,32.584484,12.014215,75.760002,163.621445,31.078827,32.379169,133.368118,23.476524,104.326111,27.35817,552.592834,564.190002,183.231964,48.855885,90.590744,88.993744,146.517014,31.546907,100.592888,56.034561,,33.897755,38.274891,62.033199,176.263657,54.676388,82.238785,86.630547,33.47366,64.294342,43.979488,144.53508,44.549301,107.170761,54.442039,32.83733,44.031761,93.053856,45.503143,37.548855,72.874199,1097.699951,89.473785,27.177967,81.183479,79.231819,,70.402115,98.75016,36.67123,87.372002,41.32975,164.82518,30.193558,55.560787,70.938499,46.954552,90.796928,108.188477,98.113937,40.465233,99.359749,58.647762,44.316807,61.823227,48.884964,71.185455,85.202393
2014-11-05,102.97345,56.637383,40.957172,77.473495,245.564743,51.248245,62.45742,148.117676,296.519989,88.340469,114.617531,16.71155,319.549988,36.877548,321.517792,54.008354,142.919998,52.829826,89.862297,105.150002,64.112442,26.299847,76.828293,63.796154,122.837265,22.965286,83.199348,103.111465,61.828312,60.194031,86.809311,44.435009,73.547676,58.051785,33.522614,12.005604,74.830002,166.032227,32.458382,33.846096,134.466949,23.586138,100.83654,27.27828,544.425293,555.950012,182.817886,49.991844,90.42083,90.319923,145.769318,31.036671,100.778107,56.871597,,34.476883,38.723351,61.866982,175.284317,54.370831,84.197083,86.78643,35.49947,65.023132,44.494392,145.131653,44.846779,107.577171,54.625431,33.064709,44.30019,96.666878,45.856705,37.702389,73.85643,1095.339966,89.62178,27.196072,81.513199,79.630417,,70.484299,97.848152,36.647331,89.673203,42.22784,163.573441,30.306379,55.334457,73.796082,47.634651,91.580803,109.248985,98.535416,40.802757,100.335876,60.231197,44.325611,62.221241,49.448441,71.590843,85.698174
2014-11-06,103.267952,56.791344,40.98531,78.187363,248.011398,51.372128,62.827946,149.431702,296.640015,87.537552,114.949692,16.730827,323.470001,36.972916,324.674652,54.606167,143.289993,52.800495,91.218239,107.139999,64.074814,26.438288,77.565407,65.110786,123.36824,23.065735,84.083649,104.41523,62.102871,60.559208,87.76326,45.022533,71.495377,58.28611,33.451134,12.220909,75.260002,168.266632,32.96357,34.302685,134.097519,24.07942,101.682777,27.846394,540.555908,551.690002,183.934998,50.755508,91.846336,90.319923,146.440506,31.091833,100.954063,56.945992,,34.865997,38.705044,61.839264,175.422928,54.972408,83.96209,86.804794,36.158813,65.060982,44.298233,145.467224,44.675514,108.22934,54.341167,33.453148,45.077717,95.8097,45.817959,38.201385,73.796646,1097.75,89.547775,27.196072,81.4216,77.504578,,64.44017,98.38372,37.024986,89.988708,41.391376,162.16861,30.132809,56.031578,73.199974,47.429688,91.97274,111.623329,99.222618,41.177776,100.94014,60.366375,44.272778,63.15937,49.938034,71.692192,86.770882
2014-11-07,103.562462,55.695541,40.685127,78.412796,243.583649,51.486481,62.941956,149.338501,299.859985,88.187531,114.829727,16.730827,320.75,37.106422,328.270416,54.475391,143.610001,52.565777,91.98658,106.449997,64.018372,26.328491,78.056808,65.877655,123.926201,23.129654,84.03611,104.653091,62.359722,60.507027,85.85537,44.742325,72.296921,58.457355,33.745979,12.203687,75.599998,167.796234,32.293228,33.622654,132.752396,24.125092,101.216866,28.041683,539.528748,551.820007,183.655716,51.414181,92.186203,90.375938,146.993759,30.871191,100.203918,57.169205,,35.065079,38.732494,61.506802,171.976883,55.08699,83.031898,87.20826,36.082375,64.455254,44.633339,145.933319,44.954956,108.16317,54.414528,33.784744,45.059204,96.528625,45.420799,38.32613,75.197426,1094.609985,89.538536,27.087431,81.632256,78.053757,,63.235004,98.054863,37.187523,91.612534,41.49704,161.592255,30.297705,58.095753,72.859322,47.420368,89.487267,111.445023,99.25927,41.07465,101.404976,60.931198,44.783482,63.415237,49.73481,72.576729,87.69696
2014-11-10,103.391457,57.769413,41.360561,79.051521,243.40538,51.800941,63.426498,152.565872,305.109985,88.321335,115.005058,16.740465,327.869995,37.669075,327.541962,54.933094,145.050003,52.702698,92.393372,108.010002,64.488754,25.278215,78.661598,65.366402,123.908203,22.965286,84.806297,103.877861,62.643124,60.581566,85.645493,44.724251,72.939903,58.682678,33.59409,12.057277,75.0,168.305862,32.341801,33.748947,133.396576,24.179901,101.75885,27.624475,545.990967,558.22998,184.705368,51.19463,92.667664,90.842911,148.281647,30.577,100.778107,57.597019,,34.838856,38.796566,63.122974,172.752975,55.220673,83.080856,87.217422,36.216148,65.032578,44.845837,146.968048,44.954956,110.478783,53.92852,33.993176,45.253582,97.339706,45.992317,38.815517,75.10347,1120.02002,89.695755,27.340925,81.925331,78.319473,,63.326298,97.26561,37.27393,91.204254,41.902061,164.140793,30.479954,59.317959,73.171577,48.035252,90.577057,113.462761,99.918983,41.187153,101.330605,60.39534,44.660213,64.230209,49.725574,73.194046,87.415512
2014-11-11,104.217972,57.82375,41.510647,78.844872,241.325241,51.800941,63.302979,151.939102,312.01001,87.690483,115.669395,16.692276,324.589996,37.621395,327.999603,54.849033,144.949997,52.624462,92.682625,107.849998,64.413483,25.282984,77.659889,65.503342,123.332253,22.965286,85.348274,104.335945,62.713982,60.670998,85.836281,44.76041,72.8078,58.186966,33.549419,12.375933,74.610001,168.893845,32.43895,33.933529,133.851257,24.097687,102.70018,27.828642,548.783325,561.289978,184.78241,51.280544,92.648781,90.572075,148.109314,30.622974,100.861458,57.076199,,34.875046,38.906391,62.661213,172.873062,55.382999,82.826279,87.244942,36.091923,65.297607,45.082855,146.455353,44.4231,111.820915,54.442039,33.907906,45.235065,96.59314,45.953568,38.834717,76.111336,1167.359985,89.44603,27.449564,82.126823,78.027176,,63.58194,97.472328,37.312328,91.269211,41.893261,162.645874,30.462599,59.499039,73.843399,47.811657,91.475655,113.781853,99.653267,41.280918,100.642654,60.279476,44.563351,63.964859,49.494637,72.797867,87.533531
2014-11-12,105.690521,57.742241,41.49189,79.013954,238.343704,51.791405,63.816013,151.480713,311.51001,87.508873,116.139969,16.663366,321.019989,37.897957,326.794769,54.746277,145.520004,52.243038,93.098465,108.25,64.62986,25.588516,77.083443,65.001205,123.517174,22.928761,84.901367,103.640015,62.838795,61.37899,85.759964,45.103886,71.015724,58.150658,32.369244,12.556791,74.720001,168.364639,32.244644,33.651798,133.851257,24.225576,101.644737,27.890776,545.811462,558.25,183.145325,50.812786,92.979195,90.600098,146.857697,30.687328,100.713272,56.322876,,34.865997,39.089436,62.698429,172.642059,55.593075,82.591278,87.419174,36.23526,64.833824,45.041988,146.986679,44.468182,112.463608,54.38702,34.078442,45.151764,95.017044,46.404003,38.518047,75.667206,1161.0,89.871529,27.540096,81.952812,77.858879,,64.175407,97.15287,37.36993,90.406242,41.470623,161.747894,30.722969,60.404377,73.502754,47.774395,91.46608,113.284439,99.525002,41.196529,101.082001,61.286526,44.748264,63.90802,49.457687,72.9729,86.598366
2014-11-13,107.182076,57.624508,41.829594,79.314529,239.344147,51.934349,63.57851,150.470413,316.480011,87.050064,118.594353,16.5959,317.980011,37.75491,325.561951,53.989674,146.289993,52.262611,91.399017,107.43,64.244156,25.922701,77.111794,64.225227,125.150269,23.449249,85.700089,102.582916,62.901222,61.408794,86.3228,45.158115,70.250862,57.669476,31.85573,12.858224,74.25,168.139236,32.594398,33.991817,135.186905,24.134228,99.077484,28.09494,543.88678,556.440002,183.203094,51.347351,93.460655,90.646797,147.646759,30.963125,101.009628,56.015965,,34.730263,39.162655,62.958912,173.658325,55.965481,82.444405,87.556747,36.531487,65.66674,44.58429,147.611267,44.576347,112.917282,54.597923,33.955269,45.920025,94.261253,46.55415,39.074612,73.702713,1168.01001,91.14801,27.540096,81.146835,77.823441,,64.504082,96.889778,37.389126,88.012253,41.32975,162.872665,30.905218,61.110542,74.732849,47.681225,91.676407,112.85273,99.37748,41.187153,101.082001,61.035976,45.082859,63.772762,49.319118,76.418854,85.944664
2014-11-14,108.474121,57.959587,41.097893,79.502388,241.463928,51.362591,63.255486,147.504959,327.820007,86.667709,118.898842,16.518801,305.429993,37.831196,324.749329,54.129787,145.520004,52.203926,91.606911,104.050003,63.557407,25.827221,77.262985,65.192947,124.942757,24.033653,84.749237,103.418655,63.124104,61.282101,86.61853,46.432602,70.357597,57.760262,31.90078,13.039084,74.879997,168.12944,32.749836,34.108391,135.139542,24.170765,97.042686,28.219217,542.909424,555.190002,182.952713,52.578777,92.743179,90.394623,148.889313,31.211344,100.166878,56.062466,,35.626118,39.107742,62.633308,172.392654,55.936832,82.297546,88.226143,36.4646,65.259743,44.567944,148.077377,43.972385,112.444702,54.166935,33.813164,45.892262,93.874146,46.25386,39.189762,74.01873,1172.959961,90.389511,27.46767,80.698051,76.423935,,64.686691,98.308548,37.499542,88.448372,41.065598,161.484848,31.156912,61.680897,75.461456,48.100468,90.921188,113.284439,98.492401,40.999649,100.437019,60.530014,45.347015,63.744194,49.282169,76.437279,86.335075
2014-11-17,108.293594,58.901432,41.004078,79.511772,245.594467,51.476948,63.331486,148.870758,323.049988,86.151543,118.492851,16.470612,302.420013,37.88842,324.067627,54.578148,145.369995,52.389744,91.93235,104.360001,63.896072,25.851091,76.677094,65.202065,124.933716,24.170624,85.690575,102.911873,62.829887,61.386433,86.246483,46.206623,71.415947,57.869205,32.171047,13.383577,74.239998,167.894226,32.856705,34.331829,134.561691,24.307789,95.502335,28.680807,535.041016,546.640015,182.904526,46.994431,92.54493,90.151802,148.889313,31.477955,100.296532,56.155472,,36.422432,39.281635,62.596096,171.38562,56.232849,81.465256,88.006065,36.665264,65.486893,44.535259,147.928223,44.215771,111.88707,54.524567,33.727901,45.781189,95.127647,46.525082,39.496826,73.369598,1166.410034,91.037003,27.449564,80.450768,77.327423,,64.275826,97.058907,37.360336,88.736008,41.453018,161.893005,31.113512,61.243008,76.076508,48.025932,92.221298,112.918442,98.160507,41.065277,100.362244,60.763542,45.258965,63.382294,49.365311,76.999329,86.353218
2014-11-18,109.699631,59.816101,40.994698,79.183029,267.103424,51.353069,63.454994,151.770721,324.929993,86.581688,120.559692,16.518801,305.559998,37.850273,324.964203,54.830349,145.809998,52.624462,92.239693,106.779999,63.943115,25.97999,76.818848,65.430305,125.601402,24.289333,85.690575,102.662933,63.44508,61.542931,86.122467,47.065319,71.424812,58.141575,32.243118,13.349128,74.339996,168.560654,32.808132,34.292969,136.34259,24.673183,98.611572,28.6453,533.565125,544.51001,182.625259,46.33577,90.609642,90.919868,146.83049,31.910036,100.787361,56.294968,,36.567219,39.839931,63.05191,172.355682,55.889088,82.150673,88.409569,36.980606,68.591354,44.772278,149.289169,44.414085,112.784966,54.918869,33.604733,45.399288,95.247475,46.723663,39.592793,74.01873,1166.829956,90.593002,27.693998,80.551521,77.176834,,65.745781,97.83876,37.235523,88.41124,41.602707,162.537048,31.000685,61.589676,76.171112,48.296112,93.86554,113.199982,97.754837,41.234032,101.698914,60.74651,45.100471,64.820404,49.208271,77.202026,86.135315
2014-11-19,108.939629,59.31802,40.741413,78.56308,263.576385,51.476948,64.006027,152.144897,326.540009,86.505211,121.436272,16.441698,303.609985,37.945641,323.488495,54.933094,145.649994,52.477757,91.570763,106.980003,64.244156,25.960892,76.204597,65.850266,126.323135,24.280199,85.186615,103.552025,63.525318,61.535488,85.683662,46.532021,71.487076,58.241447,32.477345,13.297453,73.330002,168.247025,32.70126,34.011242,135.812119,24.590971,97.308914,28.538782,535.519714,547.200012,182.19191,46.230759,91.289337,90.675735,146.413269,31.579077,100.722534,56.360065,,37.046818,40.471436,62.521671,171.838303,59.450783,82.522751,88.547104,37.362839,67.91935,44.804966,148.853394,44.296902,113.002342,54.689625,33.614201,44.914928,95.588509,46.956142,39.266533,73.489174,1156.650024,91.027756,27.558203,81.265915,76.911095,,64.339729,98.036057,37.35553,88.151428,41.620312,159.979111,30.696922,66.142082,76.577995,48.389271,92.594124,113.087372,97.395279,41.149658,101.568047,60.778137,44.457695,64.563255,49.291405,78.307686,86.807205
2014-11-20,110.497665,59.037281,41.069744,78.375221,256.096283,51.8867,63.930027,152.182281,330.540009,86.619926,121.519287,16.383877,299.100006,38.107758,324.590637,54.746277,145.720001,52.340843,92.284882,107.349998,64.027779,25.960892,76.629845,66.836235,125.637489,24.481089,84.86335,104.298843,63.685799,61.490772,84.806023,46.532021,71.300301,58.295914,32.37825,13.314679,73.599998,169.050659,32.837273,34.059818,136.172089,24.527027,95.644951,28.521029,533.365662,543.76001,182.731232,46.975342,92.110657,90.825974,145.696762,33.050003,100.185387,55.913658,,36.123821,40.498898,62.140282,171.431824,59.613121,82.836075,88.620468,37.20039,68.222229,44.78862,149.350082,44.017456,112.964546,54.451206,33.528946,45.362034,94.989395,47.125664,39.266533,74.198105,1153.880005,90.703995,27.558203,81.027771,76.007622,,64.558846,97.9515,37.537941,89.209251,41.479431,162.24678,30.618818,64.94696,76.256279,48.659447,92.584572,113.472153,98.381767,41.168407,101.717606,61.218414,44.193527,64.134682,49.40226,77.929924,86.997864
2014-11-21,110.649666,61.002468,41.097893,78.976379,257.344604,52.020119,64.034523,152.303955,332.630005,86.40007,122.5158,16.499527,303.549988,38.231735,332.407928,54.923752,146.699997,52.477757,96.226135,108.199997,64.291199,25.817673,76.743256,67.22879,126.061516,24.545006,84.939415,105.428001,64.327728,62.295643,84.863266,47.761307,70.944557,59.548805,32.657528,13.288842,73.75,170.971466,32.983002,34.20554,136.967789,24.654911,95.635437,28.521029,536.02832,545.890015,182.577118,48.330856,92.780945,92.234436,145.950729,32.719048,100.539612,56.220573,,35.969982,40.727703,62.661213,173.621368,60.405666,82.953575,88.65715,37.267277,68.610268,45.614101,150.099869,44.387039,114.183784,54.707962,33.661579,44.69138,95.616142,47.183777,39.765511,74.821594,1151.459961,91.471741,27.567255,81.146835,77.061684,,65.252739,99.389076,38.286777,90.814537,41.602707,161.865814,30.618818,65.238892,75.745323,48.966888,92.450722,114.354332,98.971825,41.224659,103.101006,61.838696,44.211143,64.372772,49.707096,77.994408,87.896706
2014-11-24,112.701721,61.382828,41.576321,79.77478,264.40863,52.506104,64.528557,153.58551,335.640015,87.021378,124.204346,16.557352,306.73999,38.184048,332.295837,54.989136,147.270004,53.201462,95.783203,110.980003,63.924282,26.266428,77.584297,66.945793,126.133728,24.681978,86.403709,104.547798,64.327728,62.236027,86.408653,47.237045,70.286446,59.712227,31.75663,13.495537,74.010002,172.020065,33.468761,34.730137,137.242523,24.664049,95.654457,28.574286,537.793518,547.47998,183.039383,47.614918,92.894226,92.271988,147.066284,33.325809,99.626114,56.694889,,36.911083,40.517197,62.261208,174.443634,60.768524,83.217934,89.106483,37.257721,69.026733,45.998245,149.837448,44.396053,113.919144,54.332001,33.746849,44.328106,95.136879,47.440472,39.75592,75.38533,1160.140015,91.277496,27.35903,80.698051,76.618805,,65.453613,100.150139,38.651604,91.352699,41.127239,161.983719,30.11545,65.293633,77.051109,49.237053,92.632355,115.349121,98.888847,41.599686,101.689568,61.936001,43.585972,64.506111,49.974987,78.68544,86.907066
2014-11-25,111.72319,61.636398,41.42622,80.141106,267.806824,52.105881,64.471329,151.770721,335.040009,87.365494,124.388885,16.480249,305.399994,38.241272,333.444641,54.662216,147.809998,53.133003,96.036308,111.07,64.281776,27.03026,78.113495,65.485092,125.294617,24.910265,85.852226,103.267509,63.908703,62.139141,87.429375,46.450672,70.393166,59.648678,31.693567,13.504149,75.629997,171.363464,34.148827,35.517029,136.977264,24.536158,96.139389,28.609795,539.598511,549.22998,181.874146,46.068481,91.582008,92.844749,146.712555,33.390167,99.458328,56.081062,,36.874882,40.663631,62.186787,174.305054,60.109657,84.53978,88.950584,37.037941,68.894218,45.605934,148.13176,44.585358,112.917282,54.414528,33.443672,44.216328,95.466385,47.120819,39.48724,73.762482,1179.170044,91.508743,27.585361,81.330025,76.441666,,65.983162,99.971626,38.502792,88.337006,40.91592,162.373764,30.219593,65.777161,78.312614,48.855083,93.588318,114.973717,98.759766,41.262165,104.418991,62.578182,43.445084,64.582306,49.771767,78.270821,86.053612
2014-11-26,113.053238,62.216003,41.510647,79.98143,267.965332,52.039181,64.414093,154.090698,333.570007,87.413284,124.361206,16.489885,304.920013,38.346169,333.995697,54.979797,148.190002,52.937412,95.629524,112.610001,64.620461,27.144836,78.198555,64.663445,126.088593,25.047234,86.422729,102.342857,63.721466,62.191315,87.686943,46.785118,70.873428,59.35815,32.153023,13.443864,77.620003,171.579071,33.867085,35.283871,136.910965,24.545294,95.369202,28.467766,538.890503,547.72998,181.546722,45.19025,92.233391,93.032555,146.884888,33.923374,99.933716,56.118267,,38.295586,40.815689,62.623989,176.148941,60.02372,84.755196,89.015358,37.267277,69.547287,45.663139,148.366058,44.819736,114.231041,54.790497,33.273136,44.477142,95.79126,47.367825,40.178143,73.56604,1166.829956,91.897232,28.155716,81.403282,76.70739,,66.359673,100.225304,38.257977,86.119308,41.224094,163.897675,30.488642,65.831909,79.595032,50.615891,93.78907,115.72451,98.630699,41.609062,102.970169,62.578182,44.061455,65.210892,50.141262,78.298462,85.781242
2014-11-28,112.986725,62.668785,41.754543,81.089806,268.104065,52.22023,65.015106,154.642609,338.640015,88.340469,123.973663,16.422426,307.690002,38.174511,335.368561,55.157269,148.690002,52.780933,90.937996,113.690002,65.467117,27.230772,78.623795,60.317856,128.226898,25.238989,86.869637,96.794968,63.659058,62.273285,88.249779,43.992107,71.949554,57.878288,32.585449,13.547212,77.699997,174.617035,34.35284,35.750183,137.697189,24.198172,95.388222,29.675005,540.346497,549.080017,182.020096,40.283665,93.838272,93.023148,147.084457,34.24514,100.903137,55.950859,,37.417831,41.313335,63.368202,178.39328,60.949947,85.469986,89.561188,37.458393,69.916428,45.450638,150.034256,45.306511,113.333153,55.386536,33.329983,44.533028,96.895844,48.089481,40.69632,68.133789,1160.189941,92.590981,28.200983,82.822906,76.999695,,66.947411,100.253502,38.982811,79.753845,41.761185,163.997437,30.70561,67.510544,80.858444,50.699726,94.286163,110.03299,101.34124,41.4403,102.895378,62.804398,44.545734,65.344223,50.326015,80.657181,82.203979
2014-12-01,109.319611,62.587315,41.576321,80.779823,260.633881,51.867645,64.499947,155.671616,326.0,88.072815,122.15596,16.181486,308.440002,37.745377,333.377899,55.157269,148.520004,52.174595,89.491676,113.43,65.288391,27.020718,77.78273,61.869843,128.100586,25.193333,85.728622,99.337753,63.373749,61.908112,88.431023,43.494968,72.927856,57.024864,32.648521,13.581662,75.099998,174.146652,34.702591,36.21648,136.18158,23.768837,95.606918,29.24004,532.33844,539.650024,181.817215,39.338623,93.347359,91.455086,146.513016,34.171597,100.698067,55.802048,,37.046818,41.055294,63.731007,177.964905,60.310184,85.636436,88.608299,37.248165,69.916428,44.461689,148.225494,45.342575,112.331299,55.496574,33.254185,45.28751,97.285683,47.314548,40.379662,70.710609,1153.199951,92.193237,28.300571,82.502342,76.618805,,65.928055,99.858856,38.810009,79.091957,41.990105,163.616455,30.427889,66.37014,79.756523,50.541351,94.697227,108.016449,101.22139,40.896511,102.530807,62.794666,44.052639,64.544205,49.716335,79.440971,83.847336
2014-12-02,108.901619,62.732201,42.420605,80.761055,261.763336,52.512348,64.976952,158.356415,326.309998,88.894859,122.054466,16.528437,328.269989,38.412922,334.129089,55.334747,149.869995,53.162334,89.952682,115.199997,65.72113,27.221222,77.811096,63.184479,129.075058,25.403355,85.662041,101.373734,63.917629,62.288197,89.165565,44.118645,73.230232,57.68763,33.062935,13.693621,75.459999,176.782867,34.770596,36.129055,136.617294,23.796238,97.166298,29.524099,532.288574,538.590027,183.739716,38.508133,93.110245,91.886993,147.537918,34.566906,101.1455,56.806492,,37.662155,41.046085,65.470551,177.042923,61.083626,85.861649,87.988472,37.16217,70.351807,45.017467,150.512207,45.576946,112.30294,55.735001,33.888954,45.138477,97.56414,47.48407,40.475616,71.814209,1139.359985,92.859215,28.581221,83.409058,77.407143,,67.333115,100.328651,38.579597,79.446198,42.183815,164.94986,29.759615,66.662094,80.250481,50.830162,95.433311,112.106071,101.793007,41.318417,102.521484,63.247105,43.242569,63.572758,50.085838,79.606827,85.517929
2014-12-03,110.136658,62.034882,42.852119,81.268257,263.378265,52.43594,64.938789,157.224518,316.5,87.222122,121.768417,16.712088,347.339996,38.527363,335.12442,55.138588,149.729996,53.993614,90.558342,114.230003,64.968529,27.278507,77.659889,64.636047,128.741211,25.522062,84.758743,101.098137,64.416916,63.234653,88.822144,44.670017,72.901169,58.541058,32.630508,13.788359,74.879997,176.439865,34.654007,36.187344,137.479324,24.097687,95.920692,29.861418,529.865234,536.969971,184.473953,39.073864,93.518105,93.868233,149.215866,34.410625,100.409119,57.234306,,37.852188,40.364124,66.168243,176.642487,61.398746,86.478508,88.349258,36.951946,70.834503,45.279011,152.067947,46.144855,114.231041,55.551598,34.599518,44.784527,96.895844,47.706867,40.360466,73.959114,1130.170044,91.541771,28.744184,82.429054,77.637436,,68.297394,101.136696,38.627598,80.881874,42.175014,164.723068,29.507929,66.899284,79.671013,51.817696,96.723923,113.971825,102.244759,41.552803,103.745995,63.633877,42.960796,64.172775,50.24287,78.698837,86.207954
2014-12-04,109.718643,63.003895,42.673893,81.09919,265.022888,52.693817,65.244064,155.802612,316.929993,87.776505,121.168671,16.634762,341.179993,38.508286,338.711487,55.00782,150.050003,53.964272,90.097321,113.629997,65.335426,26.915686,77.574837,63.275776,129.038925,25.357695,85.424332,99.826752,64.523895,63.033443,88.936615,44.986385,73.239128,58.613686,32.153023,13.616112,75.239998,176.577026,35.120338,36.556499,137.242523,23.832779,96.814484,29.373196,535.838867,542.580017,185.440033,39.064278,93.859589,93.201561,148.789551,34.438202,100.259979,57.085503,,37.517368,40.087662,67.331047,176.689056,61.637463,86.919121,88.497292,36.703487,69.982681,45.099197,152.067947,45.919498,114.448433,55.86338,34.855316,45.492428,96.060432,47.973248,40.19733,73.460724,1140.109985,91.01107,28.671757,82.960274,77.19455,,67.351479,103.354103,39.030815,81.50647,42.183815,165.131256,29.429825,66.853668,80.421478,51.622055,95.639618,112.850487,101.81144,41.749695,103.951614,63.521992,42.951992,64.668022,50.344482,78.532051,85.681374
2014-12-05,109.253128,63.130676,42.495655,80.95829,263.596191,52.846642,65.520721,158.319016,312.630005,88.560318,121.989891,17.08905,340.869995,39.204456,342.176453,56.651798,150.679993,54.844448,89.292793,114.129997,65.26017,26.896591,78.378098,61.942875,129.246445,25.111151,86.242065,98.57312,65.147995,63.257019,89.442215,45.338894,71.79837,58.904209,32.062931,13.521375,76.360001,178.390076,35.479801,36.731361,137.498276,23.759697,99.448296,30.118841,523.821838,528.080017,188.821304,38.709492,94.514099,93.605309,148.082123,34.63126,101.1455,58.313148,,37.209702,40.115311,66.837997,176.819458,61.933483,87.222672,89.09861,36.789497,71.023819,46.05545,152.077316,46.036678,114.231041,56.386066,35.281658,45.101219,95.540642,48.10886,40.235718,72.517311,1135.969971,91.020378,28.961464,82.777107,77.185684,,67.379044,101.117912,40.115669,81.254768,41.858044,164.024658,29.45586,67.200356,80.041504,51.780434,96.272949,111.766823,102.31852,42.312233,104.026398,64.059555,42.802307,65.334694,50.834076,77.939087,85.181999
